2626,5
730,1
2533,5
1387,2
1046,4
1123,4
2069,5
1336,3
1009,4
2244,4
690,2
2025,4
2733,4
586,3
217,3
2626,1
703,5
2265,3
2907,5
1880,2
889,5
1356,4
1498,4
103,5
1951,3
2464,4
2085,4
284,4
2593,2
1221,5
820,2
1556,1
960,3
432,3
861,2
1015,2
1592,3
1827,1
2464,2
1150,1
1811,4
570,1
1005,5
1046,3
1028,1
2510,3
2737,4
2085,3
182,2
103,3
826,3
1954,3
758,3
2053,2
2534,3
279,1
1671,3
2618,5
610,3
354,2
1673,3
831,4
1365,2
1509,5
434,5
2057,3
939,2
1717,2
751,4
1931,1
1963,3
1746,2
852,5
131,1
873,1
706,1
2085,3
1787,4
635,2
565,4
826,5
960,4
76,3
2887,5
434,3
1387,5
564,3
2226,2
2145,4
1592,1
861,5
1166,1
1659,5
1221,2
443,4
826,5
2705,5
2428,2
1026,3
2032,4
621,4
2108,2
322,1
610,4
185,1
1058,1
520,2
772,3
553,5
1969,3
586,4
1032,4
2145,1
2403,2
2076,1
2266,4
1558,5
533,4
1525,5
2823,4
1187,2
73,3
1078,3
2533,5
1509,1
1356,1
1956,1
1812,4
284,5
916,1
2913,3
2299,1
1751,1
1525,2
1974,2
409,1
2737,3
2884,4
409,2
1170,3
2844,5
2705,2
1028,2
221,5
610,2
2330,5
422,5
2428,5
59,4
2350,4
553,1
543,2
115,2
2104,2
2177,4
1673,2
873,5
2930,3
2635,3
2181,1
1060,4
447,1
2085,4
2711,5
198,5
1534,4
1345,5
1679,4
520,3
2775,1
543,4
1787,4
284,5
706,2
1701,1
1620,3
2419,5
188,5
107,1
1153,1
586,3
2382,5
1015,4
1320,2
1055,3
1026,5
1797,4
1320,4
2612,4
107,5
2814,3
610,4
2492,4
1951,5
1804,3
2107,3
1804,5
1671,2
971,3
