1,2
1,3
1,8
1,13
2,2
2,4
2,8
2,14
3,1
3,3
3,8
4,14
5,1
5,2
5,3
5,6
6,1
6,3
6,8
7,1
7,8
7,13
8,2
8,3
8,8
9,1
9,10
9,13
10,2
10,3
10,8
10,13
11,1
11,3
11,8
12,2
12,6
12,13
13,3
13,7
13,8
14,2
14,5
14,12
15,2
15,8
15,14
16,2
16,3
16,4
17,3
17,8
17,13
18,3
18,8
18,14
19,2
19,3
19,8
20,1
20,2
20,8
21,1
21,2
21,3
21,8
22,2
22,3
22,8
22,14
23,2
23,8
23,12
24,1
24,3
24,10
25,3
25,8
25,13
26,2
26,3
26,8
27,8
27,9
27,16
28,8
28,9
28,12
29,2
29,3
29,8
29,15
30,8
30,12
30,16
31,8
31,13
32,2
32,8
32,12
33,8
33,9
33,16
34,8
34,9
34,12
35,2
35,3
35,8
36,2
36,3
36,8
37,3
37,8
37,16
38,2
38,8
38,12
39,3
39,8
39,12
40,3
40,8
40,12
41,8
41,10
42,2
42,3
42,8
42,14
43,1
43,2
43,8
44,3
44,8
44,12
45,3
45,8
45,19
46,8
46,13
47,2
47,8
47,9
48,8
48,14
49,3
49,8
49,16
50,8
50,21
51,1
51,3
51,8
52,3
52,8
52,12
53,2
53,8
53,19
54,8
54,9
54,12
55,8
55,9
55,18
56,3
56,8
56,14
57,8
57,12
58,8
58,9
58,12
59,8
59,13
60,8
60,13
61,8
61,13
62,8
62,12
63,8
63,16
64,8
64,9
64,14
65,8
65,13
66,8
66,12
67,8
67,13
68,8
68,14
69,3
69,8
69,20
70,8
70,9
70,12
71,8
71,16
72,8
72,11
73,8
73,9
73,16
74,8
74,13
75,3
75,8
75,14
76,8
76,13
77,7
77,8
77,12
78,8
78,12
79,8
79,10
80,8
80,12
81,8
81,13
82,8
82,13
83,8
83,13
84,8
84,14
85,8
85,13
86,8
86,9
86,12
87,8
87,13
88,8
88,12
89,8
89,16
90,8
90,15
91,8
91,18
92,8
92,10
93,8
93,14
94,8
94,9
95,8
95,12
96,8
96,12
97,8
98,14
99,8
99,13
100,8
100,13
101,8
101,12
102,8
102,12
103,3
103,8
104,8
104,15
105,8
105,12
106,8
106,13
107,8
107,11
108,8
108,9
109,8
109,13
110,10
111,8
111,16
112,8
112,13
113,8
113,18
114,8
114,12
115,8
115,13
116,8
116,12
117,8
117,12
118,8
118,12
119,8
119,12
120,8
120,16
120,21
121,12
122,8
123,16
123,21
124,8
124,16
125,8
126,8
126,12
127,16
128,8
129,8
129,13
130,8
131,8
132,8
132,21
133,8
134,12
135,8
136,8
136,12
137,8
137,13
138,8
138,13
139,8
140,10
141,8
141,12
142,8
142,12
143,8
143,12
144,16
145,16
146,16
147,16
148,13
149,9
150,8
151,9
152,16
153,16
154,16
155,13
156,8
157,8
158,16
159,16
160,8
161,17
162,8
163,8
164,2
165,8
166,8
167,8
168,8
169,8
170,8
171,8
172,8
173,9
174,13
175,10
176,8
177,16
178,16
179,8
180,8
181,8
182,8
183,10
184,8
185,10
186,8
187,10
188,8
189,8
190,16
191,10
192,8
193,10
194,8
195,9
196,8
