1914,1
2183,7
1554,10
2641,4
1749,7
1854,1
2889,11
956,13
399,13
1825,6
1260,1
968,13
2500,9
2717,11
1209,13
2187,6
2414,11
2763,13
2843,3
2410,1
2470,8
798,8
2824,5
811,9
2367,9
1641,6
2774,5
352,12
2786,10
546,7
49,2
1441,12
368,7
2914,2
2062,11
1403,2
74,5
1754,10
500,5
210,2
1407,14
2220,9
1833,2
309,4
2623,14
286,11
1262,10
2831,1
2625,9
376,6
350,13
2239,7
2636,12
2268,10
1726,13
227,11
2191,15
2052,14
390,12
26,1
2113,11
474,0
1051,11
250,12
310,3
270,2
1627,14
1619,11
734,5
2698,5
2558,8
2423,5
629,0
815,12
1132,5
1432,13
2018,10
226,9
355,5
1476,3
453,0
2443,0
2547,0
2158,6
1152,13
2304,14
2584,4
1257,9
1210,8
2875,7
1934,8
1923,7
294,11
1007,2
2542,6
2562,8
2784,7
1757,1
567,11
1475,0
20,9
109,10
2727,0
416,4
743,1
1651,3
1163,0
2246,5
2649,7
1050,8
164,7
2377,2
1573,10
883,2
1315,14
63,3
572,1
523,3
320,13
1105,6
1912,14
1584,12
108,3
240,3
1408,8
291,12
2116,3
396,14
2169,13
2520,5
955,14
1972,1
1041,5
1535,8
268,2
274,7
835,13
1831,6
899,9
2351,2
2734,13
1410,11
2394,4
2173,1
705,7
2318,10
686,8
1571,1
620,3
2571,0
1541,8
862,7
1695,1
1879,12
615,0
585,5
1434,2
2785,5
2874,5
649,9
2719,10
805,9
733,15
1881,9
1270,5
719,14
961,14
1070,13
236,7
2117,10
1236,9
1423,3
1006,12
1337,11
167,2
2729,3
2845,7
1370,14
157,2
246,10
894,8
2491,6
1002,9
1570,15
2281,12
2013,8
1791,3
2373,7
2504,14
639,4
2730,0
187,8
2495,15
2870,7
2660,6
599,0
477,2
2481,12
2713,6
531,10
