42,0
35,1
162,2
27,3
95,4
9,5
12,6
98,7
141,8
176,9
20,10
80,11
59,12
176,13
53,14
148,15
82,16
47,17
17,18
71,19
171,20
51,21
39,22
117,23
22,24
119,25
169,26
115,27
61,28
49,29
5,30
130,31
130,32
106,33
51,34
65,35
42,36
27,37
115,38
6,39
155,40
10,41
32,42
152,43
106,44
152,45
78,46
74,47
25,48
38,49
21,50
150,51
101,52
155,53
130,54
162,55
182,56
139,57
56,58
29,59
17,60
25,61
165,62
115,63
34,64
83,65
135,66
106,67
175,68
172,69
140,70
163,71
118,72
29,73
16,74
92,75
86,76
20,77
119,78
56,79
162,80
146,81
101,82
103,83
106,84
89,85
117,86
51,87
54,88
12,89
176,90
113,91
140,92
86,93
16,94
17,95
60,96
73,97
100,98
148,99
86,100
108,101
121,102
172,103
75,104
89,105
23,106
66,107
188,108
153,109
96,110
12,111
185,112
140,113
19,114
18,115
160,116
181,117
32,118
119,119
112,120
94,121
102,122
112,123
21,124
152,125
179,126
118,127
19,128
18,129
69,130
78,131
110,132
51,133
2,134
45,135
102,136
72,137
96,138
166,139
85,140
12,141
17,142
34,143
41,144
22,145
52,146
186,147
155,148
148,149
21,150
123,151
49,152
68,153
48,154
78,155
39,156
147,157
103,158
132,159
124,160
81,161
36,162
146,163
16,164
31,165
161,166
120,167
173,168
59,169
100,170
102,171
169,172
64,173
115,174
174,175
111,176
147,177
25,178
2,179
87,180
109,181
20,182
186,183
13,184
105,185
89,186
94,187
108,188
87,189
30,190
177,191
4,192
183,193
149,194
164,195
154,196
23,197
179,198
127,199
66,200
180,201
14,202
65,203
82,204
174,205
95,206
131,207
174,208
11,209
6,210
103,211
149,212
14,213
160,214
45,215
147,216
142,217
78,218
72,219
73,220
141,221
145,222
70,223
49,224
60,225
5,226
62,227
118,228
163,229
70,230
180,231
36,232
164,233
16,234
79,235
172,236
18,237
108,238
102,239
21,240
170,241
168,242
132,243
128,244
47,245
140,246
76,247
179,248
175,249
50,250
132,251
66,252
50,253
66,254
100,255
120,256
2,257
55,258
24,259
40,260
152,261
153,262
85,263
154,264
84,265
183,266
146,267
180,268
56,269
