1,2
2,7
3,1
4,7
5,1
6,5
7,5
8,7
9,4
10,7
11,2
12,6
13,2
14,2
15,5
16,7
17,7
18,5
19,1
20,2
21,5
22,7
23,1
24,5
25,2
26,7
27,1
28,1
29,1
30,1
31,6
32,1
33,1
34,1
35,5
36,2
37,5
38,4
39,1
40,1
41,6
42,7
43,5
44,7
45,7
46,7
47,1
48,5
49,5
50,6
51,5
52,1
52,2
53,5
54,1
55,1
56,7
57,1
58,1
59,4
60,7
61,7
62,1
63,1
64,7
65,7
66,1
67,7
68,5
69,5
70,1
71,1
72,5
73,5
74,5
75,7
76,7
77,2
78,2
79,2
80,2
81,7
82,7
83,7
84,5
85,2
86,2
87,2
87,7
88,1
89,4
90,2
91,2
92,2
93,7
94,7
95,1
96,1
97,1
98,7
99,7
100,7
101,1
102,1
103,2
104,2
105,1
106,7
107,4
108,1
109,1
110,6
111,4
112,7
113,7
114,2
115,7
116,1
117,1
118,2
119,1
120,4
121,2
122,7
123,4
124,6
125,1
126,1
127,2
128,7
129,7
130,2
131,2
132,4
133,6
134,4
135,5
136,5
137,2
138,7
139,7
140,2
141,7
142,2
142,7
143,1
144,5
145,5
146,5
147,4
148,7
149,1
150,1
151,1
152,7
153,4
154,1
155,2
156,7
157,7
158,4
159,1
160,1
161,2
162,1
163,7
164,2
165,1
166,5
167,1
168,7
169,7
170,2
171,2
172,2
173,1
174,2
175,4
176,1
177,4
178,5
179,1
180,1
180,7
181,2
182,4
183,1
184,7
185,2
186,7
187,6
188,5
189,2
190,4
191,7
192,5
193,2
194,1
195,1
196,1
