356,13
218,30
103,35
456,26
97,10
116,38
139,39
401,2
436,28
281,27
125,10
302,28
178,26
87,32
435,10
148,41
239,17
237,26
181,19
50,30
312,20
19,42
414,39
374,9
18,31
1,32
127,12
509,3
44,11
473,26
513,12
320,13
472,31
305,14
92,43
500,43
336,45
137,31
384,23
206,46
11,19
211,18
449,34
400,42
228,43
507,14
298,28
379,23
514,32
90,48
455,13
528,38
451,24
481,23
169,7
141,40
494,43
365,24
81,19
363,5
224,38
316,12
398,30
350,41
369,47
487,43
138,4
328,33
247,17
212,27
42,2
146,10
527,36
437,1
190,4
426,26
516,41
271,45
323,36
291,7
275,24
24,27
411,39
253,25
348,37
108,49
69,26
442,42
512,12
173,22
161,46
506,17
269,21
480,31
180,18
201,39
10,33
344,31
346,2
497,42
519,44
418,17
490,42
382,2
134,11
17,17
219,7
96,17
279,44
55,26
128,47
501,6
244,19
469,6
433,42
80,14
485,38
422,5
349,45
498,13
188,14
243,15
370,40
129,4
159,35
383,17
390,11
483,36
225,26
440,44
333,11
175,8
234,42
84,6
330,40
15,22
170,15
296,48
163,18
445,34
315,31
111,42
342,4
488,11
307,15
468,16
491,9
144,19
182,35
79,28
432,38
393,44
292,28
151,34
5,44
406,32
93,29
223,27
334,1
250,31
9,40
28,3
48,39
521,19
495,39
416,18
504,39
428,30
252,19
297,42
367,42
294,2
12,11
417,46
40,41
32,7
120,9
353,34
102,28
191,11
78,9
441,49
67,24
204,13
351,49
361,5
150,8
54,10
82,4
135,17
246,20
267,26
88,33
463,30
106,22
47,15
238,38
452,2
140,39
378,38
157,5
194,7
462,16
300,39
515,15
335,15
489,4
57,26
3,30
511,42
221,14
251,23
43,39
186,36
448,34
396,14
306,8
248,34
130,49
227,25
359,39
290,23
477,24
41,28
280,5
357,6
255,11
256,40
486,17
293,24
196,28
104,30
530,6
288,41
58,24
172,33
213,41
153,6
63,11
107,7
313,7
508,36
30,7
413,4
282,46
322,21
2,40
31,9
99,15
303,29
202,36
409,19
385,16
419,47
192,31
277,34
407,6
105,8
376,31
496,5
460,31
362,12
174,14
397,30
340,24
261,30
22,36
77,43
156,3
523,39
21,26
152,18
36,39
86,21
121,27
304,35
158,25
324,40
283,39
505,5
421,43
484,44
260,4
403,49
185,38
366,44
149,42
286,1
95,11
386,36
438,14
72,24
115,34
132,40
263,7
395,2
466,31
309,48
20,42
216,9
347,40
197,17
262,46
264,23
85,43
325,48
338,40
154,33
236,40
23,27
235,41
289,35
60,47
249,17
7,34
331,34
392,26
98,35
443,47
471,25
254,11
429,10
295,22
450,33
412,44
109,4
360,23
257,25
493,38
45,33
207,36
83,40
319,34
4,47
226,25
160,49
110,29
231,36
311,4
345,23
431,22
492,14
165,12
524,38
168,45
354,6
499,48
241,42
482,27
326,48
193,22
198,42
214,24
16,43
171,37
371,10
317,30
478,26
203,11
34,36
259,30
100,28
274,4
14,10
265,45
114,11
355,2
404,28
399,40
299,43
314,25
242,5
287,40
136,48
341,29
387,23
475,6
391,44
133,1
465,41
8,3
233,3
145,43
143,20
439,12
27,9
301,21
162,45
352,30
389,43
424,36
147,31
377,12
329,2
53,18
