29,0
145,1
59,2
169,3
190,4
110,5
12,6
138,7
199,8
81,9
137,10
75,11
124,12
64,13
84,14
86,15
155,16
60,17
200,18
192,19
23,20
200,21
166,22
163,23
77,24
134,25
74,26
1,27
119,28
34,29
160,30
21,31
122,32
29,33
10,34
89,35
118,36
137,37
154,38
144,39
59,40
164,41
143,42
90,43
26,44
19,45
133,46
151,47
136,48
159,49
101,50
43,51
30,52
22,53
59,54
138,55
22,56
186,57
51,58
21,59
130,60
19,61
195,62
191,63
35,64
145,65
72,66
132,67
8,68
153,69
157,70
75,71
93,72
171,73
46,74
138,75
20,76
143,77
199,78
183,79
181,80
80,81
71,82
166,83
93,84
186,85
157,86
64,87
87,88
198,89
78,90
157,91
149,92
154,93
171,94
133,95
103,96
185,97
110,98
4,99
34,100
152,101
46,102
159,103
88,104
134,105
1,106
49,107
114,108
36,109
186,110
51,111
193,112
159,113
163,114
31,115
64,116
81,117
177,118
80,119
127,120
158,121
144,122
39,123
145,124
151,125
104,126
155,127
175,128
162,129
66,130
122,131
99,132
74,133
100,134
87,135
171,136
37,137
3,138
71,139
1,140
198,141
36,142
151,143
57,144
134,145
165,146
70,147
110,148
120,149
85,150
180,151
145,152
36,153
109,154
54,155
59,156
104,157
4,158
86,159
31,160
16,161
41,162
151,163
17,164
172,165
46,166
99,167
8,168
41,169
16,170
93,171
146,172
173,173
195,174
94,175
124,176
22,177
173,178
92,179
116,180
133,181
56,182
37,183
183,184
24,185
71,186
154,187
6,188
35,189
116,190
57,191
25,192
88,193
189,194
33,195
80,196
139,197
1,198
170,199
